text,label,language
اوا درتو الحرام وخرجتو علي دك البنت اللي بيناتكم حشومه عليكم بجوج ومراتو خاصها ما دافعش عليه لانه خانها الله ياخذ فيه الحق,insult,darija
الضحيه هيه الطفله لاحول ولاقوه الا بالله شكون غيربيها تربيه حسنه مبانش ليا لااب لا ام,insult,darija
عندها الحق مراتو ملي صيفطاتك فين ترباي شوهتينا واش معندك والدين ولا خوت لي ربيوك,insult,darija
راه خاصهوم يتشدو كاملين هي وهو وخاس هاد شوف خيخي حتي هي تسد هذا جهر بالرذيله,insult,darija
ما شافوهم حيث سرقوا و شافوهم كيفرقوا بقات فيا غير الرضيعه نور الضحيه مسكينه,insult,darija
هادشي خطير بزاف علي الزوجه مسكينه رغمه هدشي كل مزال وقفه معاه وخاصه ليه اكيد مسكينه علي قبل وليداتها والاسره رجال ولاد الحرام يكل وينكرو,insult,darija
والله تستاهلي بقات فيا مراتو ومازال تدافع عليه وهو واخد وقتو معا العشيقه و تيقول غير تقولب اوا هاد الشي كامل شحال من تقوليبه,insult,darija
ياربي العزيز قلب المحاميه مراتو مسكينه كيفاش يكون قلبها الجمر شاعل فيه بعد رءيه هاد الفيديو الله ياخد الحق فكل راجل خان مراتو,insult,darija
2ضحايا البنوته نور ومرات المحامي اما هاد وجوه الفساد خصهم ياخدو جزاءهم,insult,darija
نشر الفساد و الافساد والتبرج والزنا وكل الوان الفحش محرم شرعا فاتقوا الله في انفسكم والناس اسال الله العفو والعافيه في الدين والدنيا والاخره,insult,darija
هاذا دليل ان ليلي ماشي بنت دارهم لي نشرات بحال هاذ الفيديهات,insult,darija
سحابلك تتفضحيه غي هو راكي تتفضحي بنتك اللي غتنكرك مللي تكبر وتشوف شوهتك وهاد شوف تيفي الله يغبرك علينا وليتي قناه اباحيه صافي,insult,darija
الزنا شوهت راسك افين اباك اخوك يا حسره فين الاب ديال زمان والاخ اخخ عاد كيقولك كانت ضحيه فين العز ديال البنات,insult,darija
انا لي بقات فيا مراتو ولبنت مسكينه هما الضحايا,insult,darija
لعن رسول الله المتشبهات من النساء بالرجال والمتشبهين من الرجال بالنساء الصوت ديال الذكر وخا تعيا تزوق راك غير كتخربق وهدشي مشي من مستوي ديالك ا فاطمه الزهره حشومه تجيب لنا فحال هد الاشكال,insult,darija
الحل الوحيد خوتي المغاربه باش تحاربوا هاذ الفساد هو السينيال لهد القنوات للي كاتنشر الرذيله,insult,darija
مدام انت بدلتي راسك في تركيا بقا فيها,insult,darija
خاصكم نسينياليو هاد القنوات اللي بغا تخرج علي وليداتنا اللي جايين وكدعم بحال هاد الناس اللي متافق معايا ضرب جيم,insult,darija
عفاكم قولو من قلبكم حسبي الله ونعم الوكيل فهاد فاطمه الزهره ارجوكم كتنشر الفسق والفساد الله ياخد فيها الحق عاجلا وليس اجلا امين يارب,insult,darija
شوف تيفي راكي كتشجعي علي المنكر بهاد الفيديوهات,insult,darija
هذا كي تسمي الجهر بالمعصيه الله يسترنا فوق الارض تحت الارض ويوم العرض,insult,darija
راكي عايش مع الناس مشي ساكن في غابه بوحدك,insult,darija
الا جا كل يتيم يتحول جنسيا مشينا خلا اودي الله يعطينا التخلف اما العقل مالقينا ما نقولو ليه مع هاذ الاشكال,insult,darija
الله يعطيه مصيبه اختار اسم بنتي صافي وقفو الكره الارضيه ننزل هادشي بزاف والله كيسطي ياربي تقوم الساعه باش يتوقف هاد المنكر,insult,darija
حياتو هاذيك ونتوما شغلكون حياتو هاذيك كولا واحد يدخل سوق راسو لي تشفا يتبلا ناري علي مغاربه شحال حاقوذيين,insult,darija
الصحافيه هي اللي كتشجع هاد الزبل باءنه اعليها واخده لفلوس منو,insult,darija
قليك الجنه كن بغيتي الجنه كن سترت راسك او خليتي راسك منك لملاك الله سبحانه,insult,darija
ثقه فالنفس جهنم ديريكت,insult,darija
هادشي باش معمرين اليوتوب الله استرنا,insult,darija
المسيح الدجال راه في قمه السعاده هو الشيطان بسباب هاد المخلوقات الغريبه وهاد الصحافه دالزبل اللهم لا تءاخدنا بما فعل السفهاء بيننا,insult,darija
كنت سارد علي هذا الملحد لكن للاسف الشديد لما قرات التعليق الاخير تاكدت ان مستواه التعليمي والثقافي اقل بكثير من علال القدوس,insult,darija
حسبي الله ونعم الوكيل الله ساخد فيها الحق,insult,darija
راه خاصنا نقاطعو هاذ القناه الي كتجيب لينا اخبار كلها دناءه وكتضل ولادنا راهم خرجو علينا وعلي ولادنا فما كانت شي داسره هاربه من دارهم ينشروها ويشجعوها ويقولو انها مريضه نفسانيا ودابا جايبين لينا زامل وغدي كقولو لينا مريض نفسي تاعطا الله واش هاذي اخبار يتفرجو فيها ولادنا,insult,darija
هاذا مستواهم من نهار الاول,insult,darija
اختك فاطمه الزهراء راه براسها خطر علي المجتمع لي جايبه هاد الشوهه اسي,insult,darija
والله ادا كونتم ترونا التطبيع هي قوه والله انتم الضعفاء,insult,darija
Mohamed Lakhal اظن انت من اصحاب الروتيني هه وباين عليك تحب الماخرات التي فيها الخراء وعقلك فيه الفساد والروتيني فقط ولم تري من الاواءل في تحفيظ القران ولم تري علماءه وضيافه شعبه رغم فقره والمجتمع المغربي مجتمع تسعين بالمءه محافظ ومسلم والروتيني يا صاحب الروتينيات فهم فءه قليله وعقولهم فارغه مثلك تبحث علي الفساد والدي يتبعهم مثلهم اتجه الا الجزاءر وتونس ومصر ولبنان وو و سوف تري العجب والعجاب الله يهدينا ويهديك,insult,darija
السلم والسلام عافاكوم طريقه السينيال الله اجازيكوم بخير,insult,darija
تفاءل خيرا تجده حتي الجزاءر فيها الفساد بمختلف انواعه من الشواد والالحاد والظلم والجبروت وتزوير الحقاءق والكدب والاغتصاب والقتل,insult,darija
كيف خلاها قدافي الله يرحمو من انتم من انتم,insult,darija
من المانيا وبزعط,insult,darija
ما عندكمش الكليتي تع صوره تفو,insult,darija
فاطمه الزهراء شحال تتشدي منهم ديال الفلوس,insult,darija
ويلي ويلي ويلي عهد وصوفيا ودابا ايوب وراه العالم تيضحك ع المغاربه يسحبليهم كاملين كيف ماهكذا عيب وعار تزيد ا تشرهونا فالعالم ربي حرم وانتم تنشرون حسبنا الله ونعم الوكيل,insult,darija
البلاد مشات فيها,insult,darija
دليل علي انك معدبك ضميرك مكتعمقش في دين,insult,darija
محشمتيش جايبا شاب مريض نفسانيايتخيل اشياء كثيره غير موجوده في الواقع اوتيسمي راسو بنت اوعاد تتقولي الدين ديالنا الين بريء منك ومن برامجك الهم استرنا فوق الارض وتحت الارض ويوم العرض واسيري راه مريض,insult,darija
الله يخد فيك الحك عرفتي لعداب ديال تشبه بنساء اما نتا رك مشي مسلسل نتا مسيحي الله يعطيك مسيبه اعود بالله من الشيطان الرجيم,insult,darija
اذا كنتي كتعرف الله ݣاع مادير هكا,insult,darija
تفو حول ربي فينا عليها كرونا مبغاتش تروح تفو في طريق شي كي تكذم شي,insult,darija
الخنز,insult,darija
تفو,insult,darija
هاد ايوب العمري راه كان خرج بواحد التصريح كيقول فيه انه تعرض لاغتصاب مرات متعدده فلخيريه ودبا نكر,insult,darija
اويلي عل صوتو ماشي ديال لبنات راه موصيبه هادي ياربي سلامه,insult,darija
لا انت ولا هو خاصكم شي محكمه يكون القاضي فيها رءيس كوريا الشماليه,insult,darija
صوتك راجل,insult,darija
التفاهه تساوي ديزلايك بدون مشاهده,insult,darija
واش عاي قله العيالات في كازا طالع حتي ازيلال راه هادا هو الخطاء اللي في شي مدينه يتزوج منها علي الاقل الواحد يوفر فلوس المركوب ههخ,insult,darija
وانتا باقي تقلب علي البنت واستر ما ستر الله وسير لعله خير لك,insult,darija
ياولي علي الشوهه,insult,darija
غير ستر راسك العقروج مازال كتشرط,insult,darija
تنشوف فيه ونعاود نشوف والله مبغات دخل ليا فراسي باللي كان باغي يتقب عزيه صغيره ويقد عليها سبحان الله يمكن عنده شي قوه خارقه مخفيه تتخرج غي فشي اوقات,insult,darija
كيصحاب ليه مسكين راه مات وكيطالب حقو في الحور العين من الجنه ونوض علي سلامتك ابا جدي راك باقي في دار الباطل,insult,darija
كنتي تخشيها فصطل ديال الماء هو الاول تشوف واش فيها شي بياسا الله يعطيني وجهك,insult,darija
واش بغيتي تلقاها راجل متلا,insult,darija
سير تحشم باقي بغي تاخد بنت,insult,darija
حمد الله اشكرو استرها اقبلات عليك,insult,darija
معندكش لوجه علاش تحشم شرفت وهرفت,insult,darija
واا هياالحاج توضي و صلي ياالحااج,insult,darija
حنا مالنا كتعود لينا قصه حياتك عرفتيها ماشي ينت سيفطها دارهم بلا شوها انت راجل كبير عاد كتقلب علي بنت هاد قصه كنتي تستر بنت ناس او تفرقها,insult,darija
حشومه ايه الصدمه قويه عليك تا وحدك كون سترتيها خير دابا دبر علي واحد اخر هاديك غير وليه,insult,darija
السنۃ التانيۃ جامعۃ ۰ لو كان ماقرتيش كاع احسن ليک,insult,darija
الرجوع لبيت الزوجيۃ۰ الله العن لي ما يحشم انت ما تستاهلش ديک البنيۃ۰,insult,darija
هاد خينا مكلخ بحال معظم العقول المتخلفۃ۰ الناس كتمناو طفل بالريق الناشف هاد بنادم تبتر علی النعمۃ لي صفطو لو الله راه لي تزوجات بك انت خاص قبيلتها كلها تبكي ماشي غير خواتاتها الستر و الحيا ما بقاش عجوز النحس,insult,darija
باز ليك الشوهه ونت شيباني مالك علي هاد لحاله سير بغيت ليك غباره كيقتلني غير بلفرونسي بعد كاعما جات معاك,insult,darija
دخلت عليك بالله واش ما حشمتيش احمد الله منين لقيتي لي قبلات عليك وانت كتبان عليك عندك 70عام ولا كون بقيتي غير مع امك احسن ليك عاد دبا فقتي اسيدي وباز ليك,insult,darija
كداب العمر كداب واش انت ديال 1966 سير اتكمش راك في السبعينات ولاد 66 راهم باقين شباب احنيني,insult,darija
كلشي علي الموطور كون كنتي ناضي هدره اخري,insult,darija
علاه انت راجل باش تكون هي بنت هه,insult,darija
الشوها وصافي,insult,darija
مسكين باقي تاي يقلب علي العزبات هه وسير ديها عندها ربعين ونتا بقاليك نهار كي لاسورانس سير تصلي او حج اوعطي العزبات التيساع هه,insult,darija
كتبان عندو 63 عام شكون متافق معايا ومازال كيتشرط راه حشومه عليه فضحها وفضح ختو علي الكذبه اش فيها الي سترتيها وسير تكمش قد ماوجهك مكمش,insult,darija
عندك الموطور ما خدامش خود المرءه قدك,insult,darija
حمد الله ملي قبلات عليك نتا تتبن عندك 65 عام امزال تتشرط سير ستر رسك احشم علي شيب لفيك,insult,darija
هدا خمسيني راه في سبعين عام هدا واكثر الله يرد بيك اسيدي الا تلفتي شد لرد,insult,darija
كيبقا فييك لحال فيين كتشوف يوتووب ديال العالم كامل نقي وهاز الضرابوو حتي لكتجي عدنا للمغرب كتلقا السعايه الالكترونيه وكتقا نيبا وامهم نعييمه وجمهوور ديال مااع مولف ورااضي وسارحيينو كي بغاو,insult,darija
بغيت غير نفهم علاش الشوهه سير المحكمه علاش خارج للاعلام بنادم حماق صافي,insult,darija
مزينك كتشرط هه باينه فيك اكثر من ستين عام باركه من الكذوب,insult,darija
والله حتي زواج من رجال مطلقين وكبار حتي يعدب المراه حينت الرجل الدي تحطمه امراه واحده يحطم جميع النساء,insult,darija
هي قبلات عليه كبير بزاف وهو كان لازم استرها مني ملقاهاش بنت و ياخد داك الاجر؛ احسن ما دير ليها الشوها وممكن خوتها او باها يضربها بعنف او ممكن تهرب وعاد تولي تبات في الزنقه وتخرج الفساد اذا كانت هاذ البنت كتشوف هاد التعليق انا مستعد نتزوجك,insult,darija
انا فعمري 41سنه ومامنقبلش عليه وفالعام لفات خطبني واحد قدو ولباس عليه وميسور الحال وماقدرتش نقبل بيه لاني كنشوفو فمقام الوالد ديالي وهذا كيتشرط فعوض مايحمد الله علي البنت لمزاله صغيره وقبلات علي العجزوالشرف ديالو,insult,darija
كيصحاب ليه مسكين راه مات وكيطالب حقو في الحور العين من الجنه ونوض علي سلامتك ابا جدي راك باقي في دار الباطل,insult,darija
شوف راسك بعده شحال عندك وجهك اللي كل مكمش ومزال تشرط باغيها تكون بنت ماشي مراه الله يعطينا وجهك كاتشرفو وتلفو سير كراك مقابل الصلاه والدين اش داك اللي زواج حتي تشوه راسك وشوهتي حتي هاديك البنت الله يستر العيب ويسترنا حتي نموتو مستورين يارب العالمين,insult,darija
رجل كبير يشوف حدا كبيره قدو تواتيه مالكم علي الزواج بلبرهوشات علاش هد لفضيله سيفطها فحالها استرها الله يسترك,insult,darija
الله اشافيه مسكين ويشافي شوف تيفي تا هي من هاد الخزعبلات,insult,darija
هادي غي مستغلااك واش البنت كتخلي ولد 25 عشرين صغير و عندو الجهد و غتاخدك انت را باين البلان,insult,darija
دابا باش ستافد الشعب ا شوف تيفي غا قولو ليا القنات ديالكم كاتعجبني و نتوما قناه ديال الشعب و لكن بعض المرات كاتديرو شي مواضيع علي شي فيديوات ماكانفهمش علاش كاتديروهوم,insult,darija
تنشوف فيه ونعاود نشوف والله مبغات دخل ليا فراسي باللي كان باغي يتقب عزيه صغيره ويقد عليها سبحان الله يمكن عنده شي قوه خارقه مخفيه تتخرج غي فشي اوقات,insult,darija
عمرك ماتزوجتك حتي شرفت باغي تعيش واش فيك ماتعنق هده مسكينه الله يعينها تفتح عيونها في هده التجاعيد,insult,darija
الرجوع لبيت الزوجيۃ۰ الله العن لي ما يحشم انت ما تستاهلش ديک البنيۃ۰,insult,darija
الوليد عندي اتكون عندو 60عام والي وقف حداه ايبان الوليد ديالي هو ولدو,insult,darija
فالحقيقه خصك فلاقه علي رجليك باش تسكتي,insult,darija
انا مقولت غي الصح الموطور عندو ميت حيت رجل شارف خصو مراه شارفه بحالو,insult,darija
لاا ا نتا كلام زوين او معطر لي تتقول المطور عندو ميت شفتي دابا طحتي مع لااللاات لمهم,insult,darija
هانتي تشوفي لهتران ولحماق وطنز,insult,darija
كلامك بصح والله مكيحشمش,insult,darija
وشارف يديها قدو من لهبال شكون غتشوف فهاد خينه,insult,darija
انت باقي نيه العسل الحر وخي تقلب عليه بالمكبر ما تلقاه,insult,darija
راه ابليس هوا قهرني بل معيور فينا تلقاه مخلطاه مو مع جزاير,insult,darija
خرج عليه الكيف باينه مولا سبسي يا ودي روح لبس قدك يواتيك كميا كيقولو,insult,darija
هدا سلات مدت صلاحيته من زواج عاد بغا يدخل علي عزبه,insult,darija
راه حتي هي شارفه ماطيبش 39 عام باقه صغيره خصها تكون ولدت وشبعت اولاده علي من تضحكوا,insult,darija
واش بنت 39 سنه برهوشه,insult,darija
كون كانت صغيره متقدرش تقتلوهذي طالع ليها الدم من الحياه وربما زاد كمل عليها كذب عليها بعد ماكانت عاقدها عليه الامل ربما واعدها بالزواج وبغا يتملص منها مجرد افتراض والله اعلم,insult,darija
انا كنتسناك الشارفه,insult,darija
سولتي ماماك شكوناهوا الاب ديالك الحقيقي واش جاركوم لقديم او لا مول طايبوهاري اولا مول الخبز كارم ولا حميد السودوور,insult,darija
راه كولو ولا قدوس نيت,insult,darija
والله الي بصح اختي حتي انا بان ليا فيت امكلخ,insult,darija
وريثه بطمه فالقباحه وقله ترابي,insult,darija
كيقول المثال ولدك علي من ربيته وراجلك علي من عودتيه,insult,darija
كضرب خالتها وهوما كيضحكو مزيان تبارك الله ونعم التربيه انك تعلم تضرب لي كبر منك br هاكدا كتبدا حتي كتسمع فلان كيسلخ باه او امه br صدق من قال اذا فسد الراعي فسدت الرعيه,insult,darija
اعطيها واحد القرصه من جدر الفخد باش عمرها تهز اديها علي لكبر منها انا عندي حفيذ في عمرها والله لا يقدر ان يهز يده واذا هزها يعرف عقابه المهم الله يحفظها ويجعلها من الدريه الصالحه تحيه من جنوب فرنسا,insult,darija
الله استر كديرا ممعلمهاش تربه,insult,darija
قليله ترابي لا حول ولا قوه الا بالله العلي العظيم,insult,darija
اخرجتي علي هاد البنت قليله التربيه غادا تحيري معاها مني تكبر,insult,darija
علي اترابي تضربني بنت اختي نطلعها بواحد القرصه د زمان حتي تيبس فبلاصتها ونوريها تقلل اترابي علي ل اكبر منها,insult,darija
هاد الناس مبقاوش تيهمونا اخبارهم يالله لجهنم الحمراء تفو علا كمامر,insult,darija
غزل مش متربيه بتضرب خالتها لازمها اعاده التربيه من جديد,insult,darija
ممربياش ناري ملي تكبر تخرج لكم نيشان ترفسكم,insult,darija
تربيه تريكه الغربال,insult,darija
قله ترابي فحال مها وباها,insult,darija
و نعم التربيه فالك من داك الغصن من ديك الشجره الخاويه,insult,darija
مزنهم ترابي وربي بنتك را لغده ضربك انت,insult,darija
قله التربيه عاءله بدون اخلاق ومستوي ثقافي هزيل عصابه حمزه مون بيبي الي مزبله التاريخ,insult,darija
قله التربيه عاءله بدون اخلاق ومستوي ثقافي هزيل عصابه حمزه مون بيبي الي مزبله التاريخ,insult,darija
ونعمه التربيه برافو برافو برافو الهماج اخ,insult,darija
نعم التربيه تفو,insult,darija
دصاره قله تربيه,insult,darija
دري طير صفرقتها اوعودزتها,insult,darija
ناس تافهه,insult,darija
دير البساله وضحكو ليها كون انا كون عطيتها قتله العصا نوريها ضرب لي كبر منها التربيه مهمه بزاف,insult,darija
قله الترابي,insult,darija
ملا تربيه وقله الاحياء الدلال يخلف الهبال,insult,darija
تربيه فاشله ويلي ويلي شوهه,insult,darija
ممربياش ناري ملي تكبر تخرج لكم نيشان ترفسكم,insult,darija
قله ترابي,insult,darija
تفو علي تريكه تفو تفو تفو,insult,darija
مزنهم ترابي وربي بنتك را لغده ضربك انت,insult,darija
هذي باينه غادي طلع جنيه كتاكل من العنين الله يستر,insult,darija
مو متربيا,insult,darija
اش هذا التربيه الله يستر حلا الترك دخلت امها السجن و غزل الترك غتركفص امها,insult,darija
الله استر كديرا ممعلمهاش تربه,insult,darija
قله ادب قله تربيه طالعه علي امها عديمه الاخلاق,insult,darija
هماهعملينها بالعانيهكيسعو فليوتيب,insult,darija
كضرب خالتها وهوما كيضحكو مزيان تبارك الله ونعم التربيه انك تعلم تضرب لي كبر منك br هاكدا كتبدا حتي كتسمع فلان كيسلخ باه او امه br صدق من قال اذا فسد الراعي فسدت الرعيه,insult,darija
التربيه 0,insult,darija
فلوس الي عندك و ما شرياش اسبراتور,insult,darija
حشمو راه كي شوفكم العالم تفو علي تربيا كتجيبو دل لراسكم وصافي,insult,darija
كيعيف وجهو ممسوخ هي وياه يا لطيف كيعيفو هادا غير صاحبها قاللك راجلها,insult,darija
عيب وعار الي كانت مغربيه هدي مستحيل بنات المغرب بنات فاميلا تفو عليها,insult,darija
تفوو شوفي اش كتخرجي من هذيك ترما باش تعرفي اش كتسواي,insult,darija
متخلفه مريضه نفسيا جاهله ما عندها ثقه بنفسها قبيحه,insult,darija
صفريطه مصفرطه الله يستر,insult,darija
باين مستعار و كتقولك سابغاه و هي صفر هه و هي داير بحال شي صفليطه,insult,darija
شاكيرا حسن منها في كولشي هاد المريضه لا زين لا فورمه لا اخلاق لا صوت خاصها تعالج صراحه,insult,darija
بصحتك اختي ضحكي تستاهل اضحك عليها الواحد هادي شوهاتنا حسبي الله ونعم الوكيل فيها بنات المغرب تبراو منها,insult,darija
شكون لي شاف الشعر الكحل تحت من هذاك الشعر لي مركباه,insult,darija
يا ربي علي الكوارث البشريه ميخرجوش الا من تونس ولا المغرب ولا دزاي,insult,darija
المغرب البلد الوحيد ليتقدر تشوف فيه الميكروب بلا ميكروسكوب,insult,darija
هه سمحولي واحد دقيقه ننتحر و نرجع,insult,darija
الي تلاقا الكلاخ مع الثقه فالنفس مصيبه كحله,insult,darija
مستوي الذي وصل اليه الشعب ممن يمدح مثل هذا الحثالي المنحرف المريض نفساني الجاهل الجهول,insult,darija
منهار لي تفاهمتو و اتاحدتو مع اليهود كون عرفتو بلي بلادكم راحت و زيد يعدبو في استاذه من علمك حرفا كن له عبدا حسبنا الله و نعم الوكيل,insult,darija
لله يخد فيكم الحق ممسمحين ليكم لا دنيا و اخره,insult,darija
هذا البواليس لي محيحين شكون قراهم ماشي استاذ الله يناعل هذا بلاذ,insult,darija
لا حول ولا قوه الا بالله الاستاذ لي كان بشانو ولي ياكل العصا ويتعرض للاعتقال بشكل بشع و للذل بحال المغتصب او الانفصالي واش هدو ناس مجازين ودكاتره ولا متطرفين وانفصالين,insult,darija
ايها بوليسي اليها العسكري مهم كانت رتبتك غدا نري ابنك وابنتك واخاك واختك يعملون بنفس طريقه ويسمعونا نفس الالفاض,insult,darija
بغاونا نبقاو مكلخين و مكيفيين ومقرقبيين و فاسدين بحالهم حكومه ديال الخرا تفو علي بلاد هاذي هيا كاد المعلم يكون رسولا حسبي الله ونعم الوكيل انا معكم يا اساتذه لا للتعاقذ,insult,darija
الحكار,insult,darija
الخدمه مع الطغاه لا اهوو الله لا يظلم احد يوم القيامه سيقوم الحساب علي من ظلم الناس,insult,darija
قمع,insult,darija
بلاد لكفار,insult,darija
لم يفرض عليك التعاقد بل انت من وافقت علي التعاقد والان عندما اصبحت تتقاضي اجرا من الدوله اصبحت متمردا عليها للاسف الشديد انت لا تنشر المعرفه بل تنشر الفوضي والعبث ولا زالت تطاردك ذكريات الجامعه وحياه النظال الوهمي المقرون بالمكر والخداع ونكران الجميل,insult,darija
مني كنشوف هادشي كنحمد الله مني مدخلتش لمخزن باش نتعدا علي ناس بحال هكاا حشومه والله,insult,darija
يا شعب يا شعب المغرب تضامنو مع اخوتكم انزلو لشارع وساندو اخوتكم في هذه المحنه انهم يحاربون من اجل بقاء المدرسه العموميه,insult,darija
هكذا يعامل المستعمر ابناء الوطن الحقيقين و الشعب مخذر بالقناه 2M br وكل قنواه الصرف الصحي بالمغرب و من br خلال هذا التعليق البسيط ادعو الشعب المغربي ليدافع عن ابناءه,insult,darija
سيرو شدو العصابات لي كيغتصبو في عباد الله والبزنازه لي ادخلو سم الولادنا سدو الحدود الحكره لي اتكلم علي حقو اتبهدلوه,insult,darija
الموت ولا المذله نحن اساتذه فرض علينا التعاقد ولا نطالب الا بابسط حقوقنا نقوم بمسيرات سلميه ولا نجد امامنا الا القوي القمعيه هل ذنبنا اننا اخترنا مهنه الشرفاء,insult,darija
صحافه الويل شمكاره كتغطيو ليهم وجهو والاساتده كتشوهوهم حشومه عليكم تحيه نضاليه لشباب العاقل وقارين احتراماتي لكم ايها الاساتده مربي الاجيال,insult,darija
كاد المعلم ان يكون رسولا لكن للاسف بلاد عطات غير لشيخات والشميت,insult,darija
حسبنا الله ونعم الوكيل في بلادي ظلموني,insult,darija
وويلي خلاوشفاره ليكيغتاصبو الاطفال المحرومين قتاله الله يخدالحق في الحكومه ناعسه ومحليه شعب ياكل في بعضياتهم ونوضو والشعب,insult,darija
سيرو شدو البزنازه والقطاطعيه والله سابقه كيتعداو علي الاساتذه ولا واحد كيغني العلوه والشرقي احسن من الاستاد والعجاءب والغراءب في هد بلاد الويل,insult,darija
هذا العنف يجب ان يكون لاصحاب السيوف المجرمين القتله لا يكون علي النخب المثقفه الاساتذه,insult,darija
هاداك الدعم لي تعطا للشياخ لي تيطلقو علي نفوسهم اسم فنانه كان علي الدوله تحسن بيه وضعيه الاساتذه وغيرهم من الاطر ولكن لي تيربي ويقري ليك ولدك هذا هو جزاوه دوله القمع والظلم,insult,darija
خاص هذا يكون للمجرمين صحاب السيوفه ماشي للناس المتقفه التي تطالب بحقوقها بمسيره سلميه والله هذا قمع للحريات حسبنا الله ونعم الوكيل,insult,darija
بصراحه هذا هو العدل الانسان خاصو يقرا ويحتهد ويصهر الليل باش في الاخر يكل العصا برافو احس اعتراف بالمحهودات ديالو,insult,darija
اتفواتفو يارب تستجيب الدعاء هادوك لوحوش ل دارو ديك الحالي لي ديك الوالد مسكين معا هاد المغراب,insult,darija
هدشي لموجدين لشعب الحبس وزروطه الله يخد الحاق فالمخزن حسبي الله ونعم الوكيل فليمسيرين هاد البلاد,insult,darija
هادي فرصه ديال البزناسه والمجرمين والمغتصبين الحقيقيين راه تايقضيو الغرض بينما المخزن تيعنف الاستاذ اللي قراه او تيقري وليداتو الله ادير الخير لهاد البلاد,insult,darija
صحاب الاغتصاب والبزنازا لبغاو هاد الطريقه ماشي الناس النقين ولكيطالبوا بالحق مسيره سلميه,insult,darija
معدات الاجهزه القمعيه كتعجبنا غير فالاساتذه اما المغتصبين ولا القتاله ولا الشمكاره والو لك الله يا وطني ولكن باذن الله سيكون النصر حليفنا,insult,darija
هذا من علامات الساعه زعما راه هادوك الاساتده قراوكم حتي وصلتو لهاذ الشرطه تبا لكم,insult,darija
حنا لي مشي رجال ليكانشوفو هادشي وباقين ساكتين,insult,darija
كوفيد19 والزروطه والقمع المطلق علاش داءما قطاع التعليم والصحه هم المستهدفين نحن كمغاربه لم نعد نفهم شء ليسنا لدينا مانقوله سوي كلام ربي حسبنا الله ونعم الوكيل,insult,darija
عرفتو راه هذا الاستاذ لي كيتهان وتضرب بشتي وساءل الضرب خاصهم ما يقريوش ولاد ناس لي مدو عليهم يديهم اولا حتي هما استعملو معاهم العنف وليني راه هذا الاستاذ قيمته كبيره وانا واثقه انه لن يهين ابن الشعب بل سيبذل قصارا جهده لتعليمه,insult,darija
كنحس بلوحده فلغربه وقهره ولكن ملي كنشوف هاذشي كنحمد الله لي خويت هاذ بلاد ذيال قمع وحكره,insult,darija
حرام عليكوم حسبيا الله ونعمه الوكيل فيكوم يالحكاره,insult,darija
هاذشي خاصوا يدار للمجرمين والشمكاره والقتله والمغتصبين وللي كيخطفوا الاطفال ولكن للاسف حسبنا الله ونعم الوكيل ليكم الله ياشباب,insult,darija
ماذا ننتظر من وطن يكرم المجرم ويهان فيه الاستاذ والدكتور حسبي الله ونعم الوكيل,insult,darija
الدوله باغا شعب امي وجاهل كي تتصرف فيه كما يحلو لها ولا تريد شعبا واعي ومثقف حسبي الله ونعم الوكيل في كل ظالم,insult,darija
بحال هاد الاساتذه لي بلا ضمير مخليين الاقسام والتلاميذ ضاءعه هما لنتجو جيل فاشل و ماوعيش انسان خدام وكيتخلص وخارج كيتظاهر خاصو يتفصل من العمل لانه ماكيستحقوش هاد المهنه الشريفه,insult,darija
والله حرام عليكم شرطه اخر زمان كيتعامل مع رجال التعليم كالوحوش ايها الاساتذه المحترمون لكم مني كل الاحترام والتقدير وربنا ايكون معكم ينصركم علي القوم الظالمين اختكم من باريس,insult,darija
اللهم انزل غضبك ومقتك علي المسءولين انك علي كل شيء قدير,insult,darija
حشوم عليهم هاد الامن ديال والو مقرينش كيضربو في اساتده قرين عليهم الله ياخود فيهم الحق الا يوم الدين,insult,darija
ان العين لتدمع لما وصل له حال العلم و التعليم كنا نامل بوضع احسن لكن للاسف الوضع يولم بزافف,insult,darija
والله حشومه وعار عليكم اشنو عملوا ليكم هءلاء الناس لي كضربوهم خليتوا المجرمين والقتاله وحكرتوا علي الابرياء حسبيا الله ونعم الوكيل فيكم ياسلطات زبل ديال المغرب,insult,darija
اللهم انا هذا لمنكر واش مربي الاجيال يتضرب حشومه وعار,insult,darija
اشهدشي اعياد الله يخ علي لبوليس كرهتهم,insult,darija
ايه عانداق الحق شفاره مالين لكريساج,insult,darija
الاساتذه عزيز عليهم يتخلصو او كيدخلو للقصم او كياكلو المسكه او كيشدو تيليفون او كيضيعو ولاد شعب او البوليس كيديرو خدمهتهم حيتاش كاينه كورونا,insult,darija
هما ماكرهوش هاد البلاد تبقا بلا تعليم بلا تقافه ابقي كلشي مكلخ,insult,darija
هوما خاص لي ربيهم هه قاليك مربي لاجيال,insult,darija
